model,augmentation,phase,epoch,loss,accuracy,TP,TN,FP,FN,date,time,transformations
OCDC__Size-640x640_Epoch-215_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,215,0.10708463855561502,0.9526292724609376,8086948,62148503,2843947,648602,2024-10-15 06:45:36.404612,243090.7274107933,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-216_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,216,0.13029806354904958,0.9473550066266742,56894288,269056465,9037859,9075388,2024-10-15 07:04:25.495092,244219.8179218769,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-216_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,216,0.10120497823631416,0.9622235514322919,8752400,62190418,2178495,606687,2024-10-15 07:04:25.495123,244219.8179218769,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-217_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,217,0.12165447898537206,0.951393545968192,57647926,269692343,8576497,8147234,2024-10-15 07:23:19.881395,245354.20422506332,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-217_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,217,0.10309826071687793,0.9625300971137151,8994622,61970797,1936273,826308,2024-10-15 07:23:19.881427,245354.20422506332,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-218_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,218,0.10779308586872849,0.9570833827427451,58741909,270556028,7015941,7750122,2024-10-15 07:42:03.506531,246477.8293619156,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-218_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,218,0.13094086683405395,0.9462234971788192,7304682,62458484,3626213,338621,2024-10-15 07:42:03.506562,246477.8293619156,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-219_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,219,0.11685410626112225,0.9524155912853428,57618999,270072919,8227019,8145063,2024-10-15 08:00:55.623900,247609.94672966003,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-219_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,219,0.09349942212235571,0.9644796006944445,9017605,62091547,1913290,705558,2024-10-15 08:00:55.623931,247609.94672966003,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-220_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,220,0.11638209459380873,0.9525207984561015,57697940,270030176,7745574,8590310,2024-10-15 08:19:42.968253,248737.29108142853,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-220_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,220,0.09765134740708971,0.9568224690755205,8442808,62101799,2488087,695306,2024-10-15 08:19:42.968289,248737.29108142853,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-221_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,221,0.1264888800433428,0.9488664928617936,57849204,268621597,8266116,9327083,2024-10-15 08:38:33.879636,249868.2024652958,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-221_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,221,0.11722627254550591,0.9555438096788199,8460296,61990038,2470599,807067,2024-10-15 08:38:33.879666,249868.2024652958,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-222_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,222,0.1143549705823846,0.9542010352725087,58548576,269757649,7699118,8058657,2024-10-15 08:57:21.866409,250996.18923854828,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-222_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,222,0.10750944323537825,0.9655541449652776,9062728,62125648,1868167,671457,2024-10-15 08:57:21.866440,250996.18923854828,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-223_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,223,0.11830399238157649,0.9547623552594876,58550407,269948948,7165522,8399123,2024-10-15 09:16:16.956217,252131.2790465355,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-223_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,223,0.13434776297193216,0.9518656277126739,7925486,62253663,3005409,543442,2024-10-15 09:16:16.956247,252131.2790465355,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-224_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,224,0.11472794511452472,0.953887648809524,58454557,269743843,7443507,8422093,2024-10-15 09:35:08.820888,253263.14371848106,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-224_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,224,0.11694653634306935,0.9503739556206596,7690464,62378707,3240431,418398,2024-10-15 09:35:08.820919,253263.14371848106,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-225_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,225,0.1225619585374391,0.9512157360258566,57624752,269654339,8207566,8577343,2024-10-15 09:54:00.558683,254394.88151359558,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-225_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,225,0.12904185342009036,0.9460501030815974,7306534,62443848,3624361,353257,2024-10-15 09:54:00.558714,254394.88151359558,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-226_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,226,0.11349510316615037,0.9556309029715393,57957252,270840939,7684557,7581252,2024-10-15 10:12:50.105493,255524.42832279205,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-226_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,226,0.149326025129671,0.9493496093749998,7982496,62011152,2948399,785953,2024-10-15 10:12:50.105524,255524.42832279205,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-227_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,227,0.13578458360934748,0.947734002976191,56900895,269180257,8843186,9139662,2024-10-15 10:31:38.986978,256653.30980873108,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-227_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,227,0.13863151192045836,0.9492327609592013,7612623,62372410,3318272,424695,2024-10-15 10:31:38.987009,256653.30980873108,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-228_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,228,0.10662934784711632,0.9571258748372391,58092320,271220237,7324558,7426885,2024-10-15 10:50:33.404604,257787.72743463516,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-228_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,228,0.0957511614723545,0.9682933213975696,9402002,61988328,1528893,808777,2024-10-15 10:50:33.404634,257787.72743463516,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-229_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,229,0.0984921737120333,0.9611107410249259,59257292,271426314,6591422,6788972,2024-10-15 11:09:28.157735,258922.4805648327,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-229_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,229,0.08787899022710109,0.9671400960286459,9426010,61879295,1504885,917810,2024-10-15 11:09:28.157766,258922.4805648327,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-230_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,230,0.10619291480307723,0.9572791283017114,58460550,270904736,6902808,7795906,2024-10-15 11:28:21.872885,260056.19571495056,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-230_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,230,0.09394570990439711,0.9643786892361113,9254521,61847191,1676374,949914,2024-10-15 11:28:21.872915,260056.19571495056,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-231_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,231,0.1200492454959853,0.9519492071242559,57922022,269609430,7645605,8886943,2024-10-15 11:47:07.371605,261181.69443535805,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-231_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,231,0.155121366560464,0.9525474446614581,7954025,62275393,2976870,521712,2024-10-15 11:47:07.371636,261181.69443535805,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-232_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,232,0.11151986275477352,0.9549304489862352,58317379,270239811,7055817,8450993,2024-10-15 12:06:00.127656,262314.45048570633,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-232_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,232,0.12122765984127505,0.9569046495225695,8520972,62029694,2409923,767411,2024-10-15 12:06:00.127688,262314.45048570633,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-233_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,233,0.11540930776211011,0.9548107445126495,58051890,270464114,7288530,8259466,2024-10-15 12:24:50.562809,263444.88563752174,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-233_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,233,0.12816640357842618,0.9590241834852429,8770342,61936593,2160553,860512,2024-10-15 12:24:50.562840,263444.88563752174,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-234_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,234,0.1106156338099806,0.9557620588030143,57975131,270868186,7399764,7820919,2024-10-15 12:43:43.583988,264577.9068174362,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-234_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,234,0.12884409417957715,0.9595607367621527,8727040,62019454,2203855,777651,2024-10-15 12:43:43.584018,264577.9068174362,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-235_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,235,0.12429466392180379,0.9499094034830732,57615764,269213865,8232359,9002012,2024-10-15 13:02:29.884983,265704.2078130245,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-235_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,235,0.11343787584175719,0.9541920572916665,8069027,62281645,2861868,515460,2024-10-15 13:02:29.885014,265704.2078130245,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-236_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,236,0.12464082698877194,0.951022176106771,57541047,269671447,8466616,8384890,2024-10-15 13:21:21.778110,266836.10093951225,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-236_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,236,0.1037408844103791,0.9650814208984375,9191363,61962160,1739532,834945,2024-10-15 13:21:21.778140,266836.10093951225,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-237_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,237,0.107551343558589,0.9573916538783487,58537261,270866741,7197834,7462164,2024-10-15 13:40:09.964466,267964.2872958183,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
