wsi_image,patch_image,class,auc,accuracy,precision,f1/dice,jaccard,sensitivity/recall,specificity,pixels,tp,tn,fp,fn
TCGA-CN-4723-01Z-00-DX1.13483e7b-9322-4d39-8cd6-91e898bf2ee9_0.png,-,roi,0.8435938684808277,0.8599929809570312,0.5204056873877808,0.636779288640817,0.4671138600923425,0.8201912045889101,0.8669965323727452,262144,32172,193270,29649,7053
TCGA-CN-4723-01Z-00-DX1.13483e7b-9322-4d39-8cd6-91e898bf2ee9_1.png,-,roi,0.7927526952401606,0.8071327209472656,0.7934696925693897,0.7516248360426215,0.6020824971076429,0.7139723930674681,0.8715329974128532,262144,76500,135085,19912,30647
TCGA-CN-4725-01Z-00-DX1.fe518acf-cceb-4be4-b01a-63d66248d6d4_0.png,-,roi,0.8320144909449667,0.8412399291992188,0.9207027338006861,0.8059368821576454,0.6749533338019479,0.7166111083470156,0.9474178735429177,262144,86419,134107,7443,34175
TCGA-CN-4725-01Z-00-DX1.fe518acf-cceb-4be4-b01a-63d66248d6d4_1.png,-,roi,0.8533079511923709,0.863555908203125,0.8365507711690475,0.8215508037398098,0.6971457117939426,0.8070792816813049,0.8995366207034372,262144,82335,144041,16087,19681
TCGA-CN-4726-01Z-00-DX1.0ddf44ae-1cb7-41f1-8b59-a5a689f5a71c_0.png,-,roi,0.9218313680579833,0.9223556518554688,0.8981801654071011,0.9082822638788752,0.8319753667335331,0.9186141898789558,0.9250485462370106,262144,100783,141007,11425,8929
TCGA-CN-4726-01Z-00-DX1.0ddf44ae-1cb7-41f1-8b59-a5a689f5a71c_1.png,-,roi,0.9251858800794963,0.92596435546875,0.9385793069388427,0.9215724307374001,0.8545519949638778,0.9051709082826614,0.9452008518763311,262144,114028,128708,7462,11946
TCGA-CN-4727-01Z-00-DX1.bee9d488-0f05-4579-8c34-aa4197972bb1_0.png,-,roi,0.8809420676665898,0.898162841796875,0.8442468631952289,0.838897337485215,0.7225005717136858,0.8336151788819727,0.9282689564512069,262144,69506,165942,12823,13873
TCGA-CN-4727-01Z-00-DX1.bee9d488-0f05-4579-8c34-aa4197972bb1_1.png,-,roi,0.903757395220783,0.9139328002929688,0.9034197310180456,0.8827192581195159,0.790060389507672,0.8629461744857305,0.9445686159558356,262144,84907,154675,9077,13485
TCGA-CN-4728-01Z-00-DX1.69fc04ce-cc6b-4c63-9322-b5ffb0056828_0.png,-,roi,0.8721090713206094,0.8717041015625,0.3466183827685094,0.4961498127340824,0.32991970672032833,0.872582599989461,0.8716355426517578,262144,16559,211953,31214,2418
TCGA-CN-4728-01Z-00-DX1.69fc04ce-cc6b-4c63-9322-b5ffb0056828_1.png,-,roi,0.9307815607172442,0.940155029296875,0.7066799918231994,0.7986497933619119,0.6647934873186471,0.9181396995898132,0.9434234218446751,262144,31113,215343,12914,2774
